brand,model,generation,eng_cap,prod_year,power,fuel_type,car_body,mileage,color,condition,transmission,origin,price,source
BMW,Seria 3,Unknown,2 000 cm³,2006,150 KM,Benzyna,Sedan,249 000 km,Srebrny,Nieuszkodzony,Manualna,Unknown,17 999 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2022,184 KM,Hybryda,Kombi,4 000 km,Szary,Nowe,Automatyczna,Polska,335 100PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2023,156 KM,Benzyna,Sedan,12 378 km,Biały,Używane,Automatyczna,Polska,189 900PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2024,292 KM,Hybryda Plug-in,Sedan,10 km,Niebieski,Nowe,Automatyczna,Polska,264 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 499 cm3,2018,136 KM,Benzyna,Sedan,86 431 km,Czarny,Używane,Automatyczna,Polska,84 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2009,143 KM,Diesel,Sedan,364 073 km,Czarny,Używane,Automatyczna,Unknown,34 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 998 cm3,2017,252 KM,Benzyna,Kompakt,75 000 km,Biały,Używane,Automatyczna,Unknown,89 999PLN,OTOMOTO
BMW,Seria 3,Unknown,Unknown,2005,150 KM,Benzyna,Sedan,262 000 km,Srebrny,Nieuszkodzony,Manualna,Niemcy,16 000 zł,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2013,116 KM,Diesel,Kombi,229 000 km,Biały,Używane,Manualna,Niemcy,43 900PLN,OTOMOTO
BMW,Seria 3,Unknown,2 800 cm³,1999,193 KM,Benzyna,Coupe,300 000 km,Biały,Nieuszkodzony,Manualna,Niemcy,60 000 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),2 979 cm3,2014,306 KM,Benzyna,Sedan,148 845 km,Biały,Używane,Automatyczna,Unknown,44 000PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 598 cm3,2013,136 KM,Benzyna,Sedan,207 000 km,Biały,Używane,Manualna,Unknown,46 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 998 cm³,2009,145 KM,Benzyna,Sedan,206 000 km,Niebieski,Nieuszkodzony,Manualna,Niemcy,19 900 zł,OLX
BMW,Seria 3,F30/F31 (2012-2020),2 979 cm3,2013,306 KM,Benzyna,Sedan,156 966 km,Czerwony,Używane,Automatyczna,Unknown,38 000PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2005,163 KM,Diesel,Sedan,352 km,Niebieski,Uszkodzony,Manualna,Unknown,17 400 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 991 cm³,1999,149 KM,Benzyna,Coupe,237 000 km,Srebrny,Nieuszkodzony,Manualna,Niemcy,9 600 zł,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 979 cm3,2010,306 KM,Benzyna,Kabriolet,76 000 km,Biały,Używane,Automatyczna,Unknown,68 000PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2006,163 KM,Diesel,Kombi,330 000 km,Czarny,Używane,Manualna,Niemcy,16 000PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 997 cm3,2015,245 KM,Benzyna,Sedan,275 000 km,Niebieski,Używane,Automatyczna,Stany Zjednoczone,65 000PLN,OTOMOTO
BMW,Seria 3,Unknown,3 000 cm³,2006,197 KM,Diesel,Sedan,370 000 km,Inny kolor,Nieuszkodzony,Manualna,Niemcy,24 900 zł,OLX
BMW,Seria 3,Unknown,1 995 cm³,2012,150 KM,Diesel,Sedan,305 000 km,Szary,Nieuszkodzony,Automatyczna,Unknown,40 500 zł,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2012,184 KM,Diesel,Sedan,150 800 km,Brązowy,Używane,Manualna,Niemcy,55 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 993 cm3,2007,197 KM,Diesel,Kombi,298 161 km,Srebrny,Używane,Automatyczna,Unknown,35 900PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2007,150 KM,LPG,Sedan,215 000 km,Srebrny,Nieuszkodzony,Manualna,Unknown,21 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 995 cm³,2002,150 KM,Diesel,Sedan,308 000 km,Niebieski,Nieuszkodzony,Manualna,Niemcy,8 999 zł,OLX
BMW,Seria 3,E46 (1998-2007),1 995 cm3,2006,150 KM,Benzyna,Kabriolet,280 000 km,Inny kolor,Używane,Manualna,Niemcy,25 900PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2022,184 KM,Benzyna,Sedan,4 000 km,Czarny,Nowe,Automatyczna,Polska,244 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2011,183 KM,Diesel,Kombi,236 000 km,Srebrny,Używane,Automatyczna,Niemcy,28 500PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2009,177 KM,Diesel,Kombi,351 000 km,Czarny,Używane,Manualna,Unknown,25 500PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),2 979 cm3,2015,306 KM,Benzyna,Sedan,192 716 km,Szary,Używane,Automatyczna,Unknown,39 000PLN,OTOMOTO
BMW,Seria 3,Unknown,1 996 cm³,2003,143 KM,LPG,Kombi,229 000 km,Szary,Nieuszkodzony,Manualna,Niemcy,9 300 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2017,150 KM,Diesel,Kombi,109 587 km,Granatowy,Używane,Automatyczna,Unknown,69 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 800 cm³,2004,Unknown,LPG,Sedan,264 000 km,Inny kolor,Nieuszkodzony,Manualna,Unknown,5 500 zł,OLX
BMW,Seria 3,Unknown,2 500 cm³,2006,218 KM,Benzyna,Sedan,175 000 km,Czarny,Nieuszkodzony,Manualna,Niemcy,49 990 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2014,250 KM,Benzyna,Hatchback,212 000 km,Szary,Nieuszkodzony,Automatyczna,Stany Zjednoczone,53 900 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2011,183 KM,Diesel,Kombi,236 000 km,Srebrny,Używane,Automatyczna,Niemcy,28 500PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2009,177 KM,Diesel,Kombi,351 000 km,Czarny,Używane,Manualna,Unknown,25 500PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),2 979 cm3,2015,306 KM,Benzyna,Sedan,192 716 km,Szary,Używane,Automatyczna,Unknown,39 000PLN,OTOMOTO
BMW,Seria 3,Unknown,1 996 cm³,2003,143 KM,LPG,Kombi,229 000 km,Szary,Nieuszkodzony,Manualna,Niemcy,9 300 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2017,150 KM,Diesel,Kombi,109 587 km,Granatowy,Używane,Automatyczna,Unknown,69 900PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2007,177 KM,Diesel,Coupe,267 000 km,Czarny,Nieuszkodzony,Automatyczna,Unknown,34 000 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 997 cm³,2003,184 KM,Diesel,Sedan,289 000 km,Srebrny,Nieuszkodzony,Manualna,Niemcy,22 900 zł,OLX
BMW,Seria 3,Unknown,1 995 cm³,2012,184 KM,Diesel,Kombi,244 000 km,Niebieski,Nieuszkodzony,Manualna,Niemcy,46 500 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2015,190 KM,Diesel,Kombi,197 000 km,Czarny,Używane,Manualna,Belgia,54 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2014,184 KM,Diesel,Kombi,239 000 km,Biały,Używane,Automatyczna,Polska,49 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2009,105 KM,Diesel,Kombi,273 500 km,Czarny,Nieuszkodzony,Manualna,Niemcy,29 900 złdo negocjacji,OLX
BMW,Seria 3,Unknown,3 000 cm³,2005,258 KM,LPG,Sedan,249 000 km,Szary,Nieuszkodzony,Manualna,Unknown,24 999 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 995 cm³,2011,116 KM,Diesel,Sedan,289 000 km,Srebrny,Nieuszkodzony,Manualna,Unknown,29 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 993 cm³,2006,231 KM,Diesel,Kombi,358 000 km,Srebrny,Nieuszkodzony,Automatyczna,Unknown,25 999 zł,OLX
BMW,Seria 3,Unknown,1 995 cm³,2017,150 KM,Diesel,Kombi,255 000 km,Biały,Nieuszkodzony,Automatyczna,Niemcy,49 000 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2019,190 KM,Diesel,Sedan,142 000 km,Szary,Używane,Automatyczna,Niemcy,133 800PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),2 998 cm3,2022,374 KM,Benzyna,Kombi,48 000 km,Niebieski,Używane,Automatyczna,Unknown,265 000PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2011,163 KM,Diesel,Kombi,328 000 km,Biały,Używane,Manualna,Niemcy,27 900PLN,OTOMOTO
BMW,Seria 3,Unknown,3 000 cm³,2002,231 KM,Benzyna,Kabriolet,105 000 km,Srebrny,Nieuszkodzony,Automatyczna,Stany Zjednoczone,39 500 zł,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2016,190 KM,Diesel,Kombi,251 875 km,Biały,Używane,Manualna,Unknown,62 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2009,177 KM,Diesel,Sedan,230 000 km,Srebrny,Nieuszkodzony,Manualna,Unknown,31 800 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2011,184 KM,Diesel,Coupe,220 000 km,Czarny,Nieuszkodzony,Manualna,Belgia,39 900 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2003,200 KM,Diesel,Sedan,290 000 km,Srebrny,Nieuszkodzony,Manualna,Unknown,8 700 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,1999,150 KM,Benzyna,Sedan,345 000 km,Srebrny,Nieuszkodzony,Manualna,Unknown,3 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 200 cm³,2002,170 KM,Benzyna,Coupe,310 000 km,Czarny,Nieuszkodzony,Automatyczna,Niemcy,15 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2014,115 KM,Diesel,Kombi,149 000 km,Czarny,Nieuszkodzony,Manualna,Holandia,42 900 złdo negocjacji,OLX
BMW,Seria 3,E46 (1998-2007),2 494 cm3,2003,192 KM,Benzyna+LPG,Kompakt,203 000 km,Srebrny,Używane,Manualna,Unknown,13 500PLN,OTOMOTO
BMW,Seria 3,Unknown,2 793 cm³,1995,193 KM,Benzyna,Kombi,319 500 km,Niebieski,Nieuszkodzony,Manualna,Unknown,23 328 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2021,190 KM,Diesel,Sedan,120 225 km,Niebieski,Używane,Automatyczna,Polska,149 900PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2020,190 KM,Diesel,Kombi,159 142 km,Niebieski,Używane,Automatyczna,Polska,109 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2012,143 KM,Diesel,Sedan,203 450 km,Inny kolor,Używane,Manualna,Belgia,36 700PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 998 cm3,2017,252 KM,Benzyna,Sedan,57 000 km,Czarny,Używane,Automatyczna,Unknown,125 000PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2003,143 KM,Benzyna,Kabriolet,262 000 km,Czarny,Nieuszkodzony,Manualna,Dania,22 000 zł,OLX
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2022,184 KM,Benzyna,Sedan,21 650 km,Biały,Używane,Automatyczna,Polska,169 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 599 cm3,2009,122 KM,Benzyna,Sedan,199 500 km,Czarny,Używane,Manualna,Austria,27 200PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2007,163 KM,Diesel,Kombi,316 000 km,Brązowy – Beżowy,Nieuszkodzony,Manualna,Niemcy,17 000 zł,OLX
BMW,Seria 3,Unknown,1 796 cm³,2003,116 KM,Benzyna,Sedan,259 000 km,Niebieski,Nieuszkodzony,Manualna,Niemcy,5 900 zł,OLX
BMW,Seria 3,Unknown,1 995 cm³,2012,143 KM,Diesel,Kombi,267 000 km,Czarny,Nieuszkodzony,Manualna,Francja,27 999 zł,OLX
BMW,Seria 3,Unknown,3 000 cm³,2007,197 KM,Diesel,Kombi,280 000 km,Niebieski,Nieuszkodzony,Automatyczna,Niemcy,25 000 zł,OLX
BMW,Seria 3,Unknown,3 000 cm³,2005,258 KM,LPG,Sedan,249 000 km,Szary,Nieuszkodzony,Manualna,Unknown,24 999 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 998 cm³,2007,177 KM,Diesel,Kombi,250 500 km,Brązowy – Beżowy,Nieuszkodzony,Manualna,Unknown,19 500 zł,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2010,143 KM,Diesel,Kombi,273 000 km,Czarny,Używane,Manualna,Unknown,21 600PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2007,163 KM,Diesel,Kombi,338 812 km,Czarny,Nieuszkodzony,Manualna,Unknown,20 400 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2020,184 KM,Benzyna,Sedan,116 000 km,Biały,Używane,Automatyczna,Polska,136 530PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2007,170 KM,Benzyna,Kabriolet,240 000 km,Biały,Uszkodzony,Manualna,Niemcy,26 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2003,130 KM,Diesel,Coupe,370 000 km,Inny kolor,Nieuszkodzony,Manualna,Niemcy,4 300 zł,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2007,177 KM,Diesel,Sedan,396 000 km,Czarny,Używane,Automatyczna,Unknown,7 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 598 cm3,2014,136 KM,Benzyna,Sedan,182 000 km,Biały,Używane,Automatyczna,Polska,49 990PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 998 cm3,2018,184 KM,Hybryda Plug-in,Sedan,86 000 km,Szary,Używane,Automatyczna,Polska,115 000PLN,OTOMOTO
BMW,Seria 3,Unknown,1 951 cm³,2000,136 KM,Diesel,Kombi,344 000 km,Srebrny,Nieuszkodzony,Automatyczna,Unknown,6 500 złdo negocjacji,OLX
BMW,Seria 3,E46 (1998-2007),2 793 cm3,2000,193 KM,Benzyna,Coupe,222 145 km,Szary,Używane,Automatyczna,Niemcy,13 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2013,185 KM,Diesel,Hatchback,310 000 km,Biały,Nieuszkodzony,Automatyczna,Unknown,68 000 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 998 cm3,2018,184 KM,Hybryda Plug-in,Sedan,86 000 km,Szary,Używane,Automatyczna,Polska,115 000PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2021,184 KM,Benzyna,Kombi,59 595 km,Niebieski,Używane,Automatyczna,Niemcy,164 500PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2017,190 KM,Diesel,Sedan,218 000 km,Czarny,Nieuszkodzony,Manualna,Unknown,64 000 zł,OLX
BMW,Seria 3,Unknown,1 900 cm³,1999,Unknown,LPG,Sedan,333 000 km,Srebrny,Nieuszkodzony,Manualna,Unknown,8 000 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2006,150 KM,Benzyna,Kombi,222 800 km,Czarny,Używane,Automatyczna,Niemcy,19 999PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2012,183 KM,Diesel,Sedan,202 000 km,Czerwony,Używane,Manualna,Unknown,54 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 796 cm³,2003,115 KM,Benzyna,Hatchback,226 000 km,Srebrny,Nieuszkodzony,Manualna,Niemcy,7 500 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2008,177 KM,Diesel,Kombi,241 000 km,Czarny,Używane,Manualna,Niemcy,20 900PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2021,156 KM,Benzyna,Kombi,52 100 km,Niebieski,Używane,Automatyczna,Polska,139 900PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2019,184 KM,Hybryda Plug-in,Sedan,35 000 km,Czarny,Używane,Automatyczna,Belgia,117 000PLN,OTOMOTO
BMW,Seria 3,Unknown,1 996 cm³,2003,143 KM,LPG,Kombi,229 000 km,Szary,Nieuszkodzony,Manualna,Niemcy,9 300 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 490 cm³,1991,170 KM,Benzyna,Coupe,197 000 km,Zielony,Nieuszkodzony,Manualna,Stany Zjednoczone,69 900 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 995 cm³,2007,130 KM,Benzyna,Kombi,293 556 km,Czarny,Nieuszkodzony,Manualna,Inny,9 900 zł,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2013,218 KM,Diesel,Kombi,195 000 km,Biały,Używane,Manualna,Belgia,57 500PLN,OTOMOTO
BMW,Seria 3,Unknown,1 596 cm³,1996,102 KM,Benzyna,Hatchback,42 450 km,Czarny,Nieuszkodzony,Manualna,Holandia,24 900 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 997 cm3,2014,245 KM,Benzyna,Sedan,177 366 km,Biały,Używane,Automatyczna,Stany Zjednoczone,69 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2011,183 KM,Diesel,Kombi,310 000 km,Czarny,Używane,Manualna,Unknown,29 999PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 979 cm3,2010,306 KM,Benzyna,Coupe,172 000 km,Czarny,Używane,Manualna,Unknown,79 500PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2010,143 KM,Diesel,Kombi,325 124 km,Szary,Używane,Manualna,Niemcy,24 800PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2007,163 KM,Diesel,Sedan,200 000 km,Czarny,Nieuszkodzony,Automatyczna,Unknown,23 900 zł,OLX
BMW,Seria 3,Unknown,Unknown,1990,Unknown,Benzyna,Coupe,1 km,Biały,Nieuszkodzony,Manualna,Unknown,25 999 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2022,156 KM,Benzyna,Sedan,21 900 km,Szary,Używane,Automatyczna,Polska,151 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2008,170 KM,Benzyna,Kombi,230 000 km,Czarny,Używane,Manualna,Unknown,20 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2012,150 KM,Diesel,Sedan,305 000 km,Szary,Nieuszkodzony,Automatyczna,Unknown,40 500 zł,OLX
BMW,Seria 3,Unknown,1 995 cm³,2003,143 KM,Benzyna,Coupe,164 962 km,Inny kolor,Nieuszkodzony,Manualna,Niemcy,19 800 zł,OLX
BMW,Seria 3,Unknown,1 995 cm³,2010,184 KM,Diesel,Sedan,270 000 km,Czarny,Nieuszkodzony,Automatyczna,Niemcy,38 000 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2023,190 KM,Diesel,Kombi,7 km,Czarny,Nowe,Automatyczna,Unknown,259 900PLN,OTOMOTO
BMW,Seria 3,Unknown,2 500 cm³,2004,192 KM,Benzyna,Kombi,267 500 km,Inny kolor,Nieuszkodzony,Manualna,Niemcy,15 500 zł,OLX
BMW,Seria 3,Unknown,1 754 cm³,1987,102 KM,Benzyna,Coupe,99 000 km,Niebieski,Nieuszkodzony,Manualna,Niemcy,56 000 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2024,190 KM,Diesel,Sedan,1 km,Biały,Nowe,Automatyczna,Polska,220 160PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2000,150 KM,Benzyna,Kombi,178 000 km,Czerwony,Nieuszkodzony,Manualna,Niemcy,8 600 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2024,184 KM,Benzyna,Sedan,5 km,Czarny,Nowe,Automatyczna,Unknown,233 550PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2009,170 KM,Benzyna,Coupe,121 447 km,Czarny,Nieuszkodzony,Manualna,Wielka Brytania,13 999 zł,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 497 cm3,2005,218 KM,Benzyna,Kombi,206 000 km,Granatowy,Używane,Manualna,Niemcy,21 600PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2019,190 KM,Diesel,Sedan,89 000 km,Czarny,Używane,Automatyczna,Polska,129 000PLN,OTOMOTO
BMW,Seria 3,Unknown,1 900 cm³,1999,120 KM,LPG,Hatchback,234 000 km,Żółty – Złoty,Nieuszkodzony,Automatyczna,Niemcy,14 900 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 993 cm³,2006,231 KM,Diesel,Kombi,358 000 km,Srebrny,Nieuszkodzony,Automatyczna,Unknown,25 999 zł,OLX
BMW,Seria 3,Unknown,1 995 cm³,2003,160 KM,LPG,Sedan,192 356 km,Niebieski,Nieuszkodzony,Manualna,Polska,8 777 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 cm³,2003,143 KM,Benzyna,Sedan,284 706 km,Inny kolor,Nieuszkodzony,Manualna,Unknown,10 700 złdo negocjacji,OLX
BMW,Seria 3,E46 (1998-2007),2 494 cm3,2002,192 KM,Benzyna,Kompakt,332 000 km,Czarny,Używane,Manualna,Niemcy,19 900PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2019,183 KM,Benzyna,Sedan,144 000 km,Czarny,Używane,Automatyczna,Polska,100 000PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 996 cm3,2008,218 KM,Benzyna,Sedan,229 336 km,Czarny,Używane,Automatyczna,Niemcy,31 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2014,183 KM,Diesel,Kombi,155 000 km,Biały,Używane,Automatyczna,Unknown,74 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 993 cm3,2006,286 KM,Diesel,Coupe,270 000 km,Czarny,Używane,Automatyczna,Unknown,34 900PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2022,190 KM,Diesel,Sedan,21 000 km,Szary,Używane,Automatyczna,Polska,225 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm3,2017,190 KM,Diesel,Sedan,170 000 km,Srebrny,Używane,Manualna,Unknown,58 600PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2023,156 KM,Benzyna,Sedan,5 000 km,Biały,Nowe,Automatyczna,Unknown,194 500PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2009,145 KM,Diesel,Kombi,426 000 km,Czarny,Nieuszkodzony,Manualna,Unknown,18 000 zł,OLX
BMW,Seria 3,Unknown,2 000 cm³,2011,130 KM,Diesel,Kombi,246 100 km,Inny kolor,Nieuszkodzony,Manualna,Belgia,23 900 zł,OLX
BMW,Seria 3,E46 (1998-2007),1 951 cm3,1999,136 KM,Diesel,Kombi,220 000 km,Srebrny,Używane,Manualna,Unknown,4 999PLN,OTOMOTO
BMW,Seria 3,Unknown,1 900 cm³,2000,118 KM,LPG,Kombi,25 000 km,Czarny,Nieuszkodzony,Manualna,Niemcy,3 990 zł,OLX
BMW,Seria 3,E46 (1998-2007),2 793 cm3,2000,193 KM,Benzyna,Coupe,257 784 km,Niebieski,Używane,Manualna,Niemcy,32 000PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2011,130 KM,Diesel,Kombi,246 100 km,Inny kolor,Nieuszkodzony,Manualna,Belgia,23 900 zł,OLX
BMW,Seria 3,Unknown,1 996 cm³,2006,129 KM,LPG,Kombi,345 000 km,Czarny,Nieuszkodzony,Manualna,Holandia,19 500 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 997 cm3,2013,184 KM,Benzyna,Sedan,129 029 km,Czarny,Używane,Manualna,Polska,60 000PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2003,150 KM,Diesel,Coupe,200 000 km,Srebrny,Nieuszkodzony,Automatyczna,Niemcy,14 900 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 499 cm3,2017,136 KM,Benzyna,Kombi,104 605 km,Biały,Używane,Automatyczna,Polska,73 000PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 998 cm3,2018,184 KM,Benzyna,Sedan,133 000 km,Szary,Używane,Automatyczna,Hiszpania,82 000PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 998 cm3,2018,184 KM,Hybryda Plug-in,Sedan,89 000 km,Biały,Używane,Automatyczna,Stany Zjednoczone,92 900PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2020,190 KM,Diesel,Kabriolet,58 765 km,Czerwony,Używane,Automatyczna,Niemcy,107 900PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2021,190 KM,Diesel,Kombi,108 200 km,Czarny,Używane,Automatyczna,Polska,148 800PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2020,190 KM,Diesel,Kombi,56 239 km,Szary,Używane,Automatyczna,Polska,154 900PLN,OTOMOTO
BMW,Seria 3,Unknown,Unknown,2010,143 KM,Diesel,Kombi,267 747 km,Czarny,Nieuszkodzony,Manualna,Niemcy,21 990 zł,OLX
BMW,Seria 3,Unknown,1 995 cm³,2004,115 KM,Diesel,Coupe,281 760 km,Srebrny,Nieuszkodzony,Manualna,Polska,2 990 zł,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 499 cm3,2016,136 KM,Benzyna,Sedan,113 305 km,Biały,Używane,Manualna,Polska,66 600PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2021,258 KM,Benzyna,Sedan,28 000 km,Biały,Nieuszkodzony,Automatyczna,Stany Zjednoczone,146 000 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 998 cm³,2006,129 KM,Benzyna,Sedan,208 000 km,Czerwony,Nieuszkodzony,Manualna,Niemcy,9 900 zł,OLX
